time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
3.883333,0.0105735931169,0.0737203959181,-0.0145500749431,0.00254676368328,-0.0413756681241,0.00677809524169,0.120693763327,-0.0662485741704,0.0268682688593,0.0226587632789,-0.0230966737072,-0.0373645733874,0.0528124898703,-0.299618753503,0.0728295743671,-0.0827622353828,0.0440117974775,-0.0103980895625
3.900000,0.0125953555218,0.0725729262514,-0.0140914564385,0.00291351423956,-0.0417549296238,0.00615334084303,0.12148206649,-0.0712017005013,0.028069192302,0.0212785500042,-0.0223272201985,-0.0374523839011,0.041561320279,-0.293656023223,0.0710198195854,-0.0825478624058,0.0481928794603,-0.000112854239843
3.916667,0.0146286924936,0.071343628021,-0.013613047188,0.00325726366334,-0.042120756177,0.00552855574037,0.122079339548,-0.0760498226662,0.0292388521181,0.0199038809268,-0.0214867718009,-0.0373681620133,0.0299303342256,-0.287041570898,0.0690849699067,-0.0820986974094,0.0525160277668,0.010204618356
3.933333,0.0166703628796,0.07003434437,-0.0131153863339,0.00357813703985,-0.0424719430401,0.00490661452781,0.122479409331,-0.0807821817051,0.0303751997832,0.018538640916,-0.0205730072068,-0.0371117096671,0.0179399087962,-0.279790226677,0.067029855672,-0.0814190341954,0.0569750543599,0.0205135340291
3.950000,0.0187170253895,0.0686470959045,-0.0125990465294,0.00387632367951,-0.0428072476199,0.00429038940996,0.122676457295,-0.0853882816147,0.0314762700631,0.0171866373509,-0.0195837158446,-0.0366835117333,0.00561214613979,-0.271918654966,0.0648596220642,-0.0805138587349,0.061562880331,0.0307728997218
3.966667,0.0207652447542,0.0671840760506,-0.012064632505,0.00415207572877,-0.0431253914468,0.00368273878079,0.122665048056,-0.0898579195702,0.0325401861341,0.0158515887487,-0.0185168127793,-0.0360847379504,-0.00702915931227,-0.263445305515,0.0625797126958,-0.0793888268489,0.066271533191,0.0409416890206
3.983333,0.0228114983568,0.065647645913,-0.0115127795524,0.00440570659442,-0.0434250623968,0.00308649579318,0.122440157319,-0.0941812152812,0.0335651644219,0.0145371137829,-0.0173703536245,-0.035317242092,-0.0199585609102,-0.254390358535,0.0601958522052,-0.0780502396729,0.0710921482969,0.0509790087475
4.000000,0.0248521833236,0.0640403286524,-0.0109441519287,0.00463758918803,-0.0437049171619,0.0025044569656,0.121997199076,-0.0983486393821,0.0345495191409,0.0132467207304,-0.0161425493952,-0.0343835583489,-0.0331490071143,-0.244775664011,0.0577140279242,-0.0765050170129,0.0760149745014,0.0608442659457
4.016667,0.026883624062,0.0623648033973,-0.0103594411886,0.00484815399799,-0.0439635839676,0.00193937087253,0.121332051949,-0.102351040762,0.0354916665206,0.0119837973791,-0.0148317812308,-0.0332868949245,-0.0465718960365,-0.234624675446,0.0551404706799,-0.074760668705,0.0810293840913,0.0704973345608
4.033333,0.0289020802312,0.0606238987088,-0.00975936444803,0.00503788699725,-0.0441996655347,0.00139392696489,0.120441084575,-0.106179672746,0.0363901287051,0.0107516014297,-0.0134366149151,-0.0320311248556,-0.0601971371138,-0.223962378249,0.0524816348009,-0.0728252640992,0.0861238870663,0.0798987211179
4.050000,0.0309037551261,0.0588205856194,-0.00914466258595,0.00520732739502,-0.044411742281,0.000870744566797,0.119321179889,-0.109826218034,0.0372435373121,0.00955325142222,-0.0119558151233,-0.0306207740799,-0.0739932198007,-0.212815213037,0.0497441773973,-0.0707073997957,0.0912861497849,0.089009728697
4.066667,0.0328848044588,0.056957970265,-0.00851609838937,0.00535706524167,-0.0445983757584,0.000372362094259,0.117969758212,-0.113282812321,0.0380506366409,0.00839171821444,-0.0103883593189,-0.0290610067856,-0.0879272891364,-0.201210994112,0.0469349369882,-0.068416165764,0.0965030179889,0.0977926185112
4.083333,0.0348413455125,0.0550392861353,-0.00787445464795,0.00548773889615,-0.0447581123181,-9.87734591744e-05,0.116384799013,-0.11654206652,0.0388102865182,0.00726981703831,-0.0087334512316,-0.027357608088,-0.101965228012,-0.189178823398,0.0440609115545,-0.0659611099862,0.101760544194,0.1062107684
4.100000,0.0367694666489,0.0530678859649,-0.00722053220416,0.00560003236568,-0.0448894869976,-0.000540316725635,0.114564861255,-0.119597087508,0.0395214647738,0.0061902001583,-0.00699053384095,-0.0255169640907,-0.116071745935,-0.176749000168,0.0411292360932,-0.0633522017657,0.107044019415,0.114228827559
4.116667,0.0386652371413,0.051047233291,-0.00655514796521,0.00569467252823,-0.0449910276192,-0.000950033811928,0.112509102194,-0.122441497334,0.0401832693376,0.00515535015233,-0.00515930179428,-0.0235460394,-0.130210474048,-0.163952926842,0.0381471597553,-0.0605997938489,0.112338009174,0.121812866845
4.133333,0.0405247173086,0.0489808937035,-0.00587913288323,0.00577242624795,-0.0450612590903,-0.00132581175241,0.110217294548,-0.125069450828,0.040794919952,0.0041675738338,-0.00323971318871,-0.0214523521707,-0.144344066151,-0.150823011234,0.0351220226474,-0.0577145835118,0.117626393718,0.128930524003
4.150000,0.0423439689211,0.0468725258151,-0.0051933299101,0.00583409739478,-0.0450987078957,-0.00166566752531,0.10768984193,-0.127475651539,0.0413557594949,0.00322899683095,-0.00123200064699,-0.0192439467751,-0.158434305418,-0.13739256556,0.032061232382,-0.0547075727652,0.122892412355,0.135551143183
4.166667,0.0441190658497,0.0447258719796,-0.00449859193339,0.00588052377901,-0.0451019067674,-0.00196775659361,0.104927792457,-0.12965536598,0.04186525491,0.00234155883676,0.000863318380299,-0.0169293641945,-0.172442216497,-0.123695702593,0.0289722404583,-0.0515900278341,0.128118711786,0.141645908147
4.183333,0.0458461049255,0.0425447487867,-0.00379577970021,0.00591257401229,-0.04506939952,-0.00223038093333,0.101932850437,-0.131604436101,0.0423229977414,0.00150700954037,0.00304543215199,-0.014517610243,-0.186328182646,-0.109767229315,0.02586251856,-0.0483734380702,0.133287398314,0.147187968571
4.200000,0.0475212169783,0.0403330373635,-0.0030857597353,0.00593114430647,-0.0449997460361,-0.00245199651419,0.0987073860698,-0.133319289978,0.0427287042726,0.000726905247961,0.00531322607636,-0.0120181217454,-0.200052067526,-0.095642538456,0.0227395348535,-0.0450694744565,0.138380093759,0.152152558888
4.216667,0.0491405780204,0.0380946735133,-0.00236940226018,0.00593715522173,-0.0448915273878,-0.00263122019927,0.0952544430754,-0.134796950677,0.0430822152708,2.60619874582e-06,0.00766527511442,-0.00944073079595,-0.213573341254,-0.0813574982982,0.0196107303721,-0.0416899478627,0.143377994913,0.156517109146
4.233333,0.0507004205387,0.0358336377213,-0.00164757911984,0.00593154837586,-0.0447433510751,-0.00276683603306,0.0915777441822,-0.136035043258,0.0433834953376,-0.000664725421176,0.0100998372041,-0.00679562723734,-0.2268512103,-0.0669483411429,0.0164834955712,-0.038246767212,0.148261936351,0.160261347374
4.250000,0.052197044862,0.0335539450588,-0.000921161723483,0.00591528312609,-0.0445538563662,-0.0028578008892,0.0876816944219,-0.137031799921,0.0436326318708,-0.00127412676696,0.0126148477593,-0.00409331950437,-0.239844750782,-0.0524515508263,0.0133651471366,-0.0347518977158,0.153012456371,0.163367393006
4.266667,0.0536268305626,0.0312596350179,-0.000191019005897,0.00588933323533,-0.0443217197198,-0.00290324945193,0.0835713821716,-0.137786063254,0.0438298336415,-0.00182483492754,0.0152079152947,-0.00134459398588,-0.252513044695,-0.0379037496889,0.0102629051302,-0.0312173193349,0.157609865842,0.16581984092
4.283333,0.054986247858,0.0289547613072,0.000541984584337,0.00585468353418,-0.0440456602714,-0.00290249850789,0.0792525779018,-0.138297287611,0.0439754289933,-0.00231628682769,0.0178763182223,0.00143952693542,-0.2648153186,-0.0233415853936,0.00718387055463,-0.0276549856206,0.162034319726,0.167605835715
4.300000,0.0562718689708,0.0266433816402,0.00127699106341,0.00581232659039,-0.0437244453618,-0.00285505052751,0.0747317305905,-0.138565538579,0.0440698636703,-0.00274811844715,0.0206170028625,0.00424782799903,-0.276711084267,-0.00880161799185,0.00413500341466,-0.0240767830879,0.166265890988,0.168715135869
4.316667,0.05748037941,0.0243295475489,0.00201315085159,0.00576325939693,-0.0433568960896,-0.00276059651811,0.0700159617781,-0.13859149059,0.0441136982847,-0.00312016336701,0.0234265827072,0.00706894516725,-0.288160280768,0.00567979236724,0.00112310135611,-0.02049449127,0.170284646648,0.169140167466
4.333333,0.058608589133,0.0220172942522,0.00274962466728,0.00570848008986,-0.0429418928649,-0.00261901813381,0.0651130572403,-0.138376422641,0.044107605432,-0.00343245065589,0.0263013389683,0.0098914105338,-0.299123417493,0.0200665966901,-0.00184522104434,-0.016919743597,0.174070725665,0.168876067235
4.350000,0.0596534435483,0.0197106306115,0.00348558537007,0.00564898470696,-0.0424783809425,-0.00243038903021,0.0600314562704,-0.13792221219,0.0440523664668,-0.00368520211092,0.0292372224397,0.0127036978601,-0.309561717553,0.0343231669682,-0.00476355226439,-0.0133639892407,0.177604418351,0.167920714669
4.366667,0.0606120343197,0.0174135292035,0.00422021974725,0.00558576399754,-0.0419653759134,-0.0021949754549,0.054780238568,-0.137231327218,0.0439488679522,-0.00387882887067,0.0322298566958,0.0154942685553,-0.319437261028,0.0484144042023,-0.00762570302617,-0.00983845605945,0.180866247025,0.166274753048
4.383333,0.0614816099314,0.0151299165404,0.00495273023835,0.00551980029413,-0.0414019691316,-0.00191323606793,0.0493691087404,-0.136306816512,0.0437980977947,-0.00401392741964,0.0352745426445,0.0182516179139,-0.328713127511,0.0623058442465,-0.010425724624,-0.00635411477273,0.183837047545,0.163941599247
4.400000,0.0622595859746,0.0128636634666,0.00568233659266,0.00545206445554,-0.0407873330529,-0.00158582098957,0.0438083784357,-0.135152298201,0.0436011410814,-0.00409127500571,0.038366264446,0.0209643214225,-0.337353537391,0.0759637611103,-0.0131579263261,-0.00292164448874,0.186498051426,0.160927442222
4.416667,0.0629435551166,0.0106185757621,0.00640827745493,0.0053835128914,-0.0401207264645,-0.00121357007568,0.0381089461297,-0.13377194659,0.0433591756352,-0.00411182449424,0.0414996968056,0.0236210809471,-0.345323991326,0.0893552673634,-0.0158168917893,0.00044860029759,0.188830968175,0.157241230155
4.433333,0.0635312967124,0.00839838497803,0.00712981187456,0.00531508467698,-0.0394014995804,-0.000797510424385,0.0322822746054,-0.132170477346,0.0430734673041,-0.00407669868427,0.0446692136403,0.0262107706104,-0.35259140734,0.102448411302,-0.0183974944316,0.00374662112654,0.190818067503,0.15289464626
4.450000,0.0640207860216,0.00620673953419,0.00784622073405,0.00524769876726,-0.038629098981,-0.000338853120689,0.0263403661654,-0.130353131088,0.0427453650028,-0.00398718411406,0.0478688981143,0.0287224821715,-0.359124254998,0.115212270551,-0.0208949117081,0.00696280531272,0.192442261081,0.14790207331
4.466667,0.0644102029938,0.00404719610275,0.00855680809283,0.00518225131846,-0.0378030723738,0.00016101077098,0.0202957356341,-0.128325655448,0.0423762955259,-0.0038447243848,0.0510925540328,0.0311455697197,-0.364892686117,0.12761704178,-0.0233046382443,0.0100879539062,0.193687183462,0.14228054699
4.483333,0.0646979405838,0.00192321130387,0.00926090244261,0.00511961312486,-0.0369230731532,0.00070051495339,0.0141613812098,-0.126094285673,0.0419677581517,-0.00365091303308,0.0543337185783,0.0334696934972,-0.369868661452,0.139634126249,-0.0256224977809,0.0131133077889,0.194537271824,0.136049698221
4.500000,0.0648826125639,-0.000161866263072,0.00995785787108,0.00506062717813,-0.0359888647354,0.00127792336617,0.0079507532386,-0.123665723827,0.0415213190562,-0.00340748598371,0.0575856763646,0.0356848626686,-0.374026072849,0.15123621089,-0.0278446538921,0.0160305718265,0.194977844186,0.129231684666
4.516667,0.0649630607973,-0.00220480363002,0.0106470551309,0.00500610635593,-0.0350003246491,0.00189133635946,0.00167772099185,-0.121047116688,0.0410386055592,-0.00311631361615,0.0608414747826,0.0377814768578,-0.377340860327,0.162397344664,-0.029967619442,0.0188319370079,0.194995175728,0.121851111657
4.533333,0.0649383619416,-0.00420249069125,0.0113279026116,0.00495683124598,-0.0339574483589,0.00253869754944,-0.00464346246657,-0.1182460324,0.0405213002234,-0.0027793924785,0.0640939406007,0.039750366279,-0.379791123596,0.173093009948,-0.0319882647501,0.0215101005074,0.194576572882,0.113934942827
4.550000,0.0648078335498,-0.00615194703512,0.0119998372113,0.00491354811113,-0.0328603528011,0.00321780133103,-0.010998197224,-0.115270435991,0.0399711348272,-0.0023988366843,0.0673356977822,0.0415828302916,-0.38135722751,0.183300188739,-0.0339038244406,0.0240582836204,0.193710444825,0.105512400793
4.566667,0.0645710395405,-0.00805032835783,0.0126623251077,0.00487696700043,-0.0317092796129,0.00392630101981,-0.0173715751696,-0.112128663817,0.0393898842356,-0.00197686902798,0.0705591864716,0.0432706742171,-0.382021900992,0.192997423439,-0.0357119029549,0.026470247527,0.192386372064,0.0966148582561
4.583333,0.0642277950095,-0.00989493244256,0.0133148624252,0.00484776001072,-0.0305045980347,0.00466171759306,-0.0237484202387,-0.108829397043,0.0387793601894,-0.00151581185546,0.0737566830995,0.0448062442605,-0.381770328972,0.202164872077,-0.0374104787149,0.02874030685,0.190595171746,0.0872757199419
4.600000,0.0637781703565,-0.0116832046884,0.0139569757989,0.00482655970224,-0.029246807468,0.00542144899693,-0.0301133301308,-0.105381634253,0.0381414050363,-0.00101807772708,0.076920321548,0.0461824603875,-0.380590236921,0.21078435777,-0.0389979069247,0.0308633409824,0.188328959407,0.0775302958357
4.616667,0.0632224947047,-0.0134127431752,0.0145882228324,0.00481395767179,-0.0279365396715,0.0062027799844,-0.0364507193742,-0.10179466328,0.037477885427,-0.000486159910094,0.0800421153153,0.0473928470163,-0.378471967555,0.218839412304,-0.0404729210088,0.0328348031673,0.185581206812,0.0674156662102
4.633333,0.0625613585905,-0.0150813032528,0.0152081924509,0.00481050328565,-0.0265745605795,0.00700289244643,-0.0427448636029,-0.0980780323533,0.0367906859986,7.73772615731e-05,0.083113980611,0.0484315613912,-0.375408549357,0.226315313708,-0.0418346326855,0.0346507273262,0.182346795622,0.0569705389738
4.650000,0.0617956159052,-0.016686801643,0.015816505149,0.00481670257428,-0.0251617717267,0.00781887619668,-0.0489799449071,-0.0942415206822,0.0360817030678,0.000669908122804,0.086127760311,0.0492934195145,-0.371395756544,0.233199117731,-0.0430825306831,0.036307732635,0.178622066567,0.0462350999043
4.666667,0.0609263850716,-0.0182273200471,0.0164128131334,0.00483301729018,-0.0236992112677,0.00864774016782,-0.0551400981106,-0.0902951085524,0.0353528383571,0.00128875547042,0.0890752486929,0.049973919523,-0.366432160167,0.239479683147,-0.0442164781091,0.0378030258621,0.174404863885,0.0352508563648
4.683333,0.0599550494411,-0.01970110825,0.0169968003605,0.00485986412934,-0.0221880545766,0.00948642397616,-0.0612094578259,-0.0862489470597,0.034605992776,0.00193120037679,0.0919482168734,0.0504692624049,-0.360519170056,0.245147690838,-0.0452367084891,0.0391344014873,0.169694574751,0.0240604751239
4.700000,0.0588832569004,-0.0211065867177,0.0175681824722,0.00489761411657,-0.020629614417,0.0103318098092,-0.0671722061307,-0.0821133275745,0.0338430602792,0.00259449198714,0.0947384388588,0.0507763699651,-0.353661067345,0.250195656636,-0.0461438204956,0.0403002396323,0.164492163473,0.0127076149326
4.716667,0.0577129186773,-0.0224423486828,0.0181267066285,0.00494659215387,-0.0190253406726,0.0111807345898,-0.0730126207076,-0.0778986510448,0.0330659218235,0.00327585726425,0.0974377181229,0.0508928999558,-0.345865027356,0.254617937916,-0.0469387713938,0.0412995018388,0.158800200224,0.00123675452988
4.733333,0.056446207341,-0.0237071617171,0.0186721512415,0.00500707673087,-0.0173768196303,0.0120300023681,-0.0787151232837,-0.0736153972404,0.0322764394449,0.00397251064508,0.100037914616,0.050817258303,-0.33714113266,0.258410733969,-0.0476228692355,0.0421317247428,0.152622884133,-0.0103069832258
4.750000,0.0550855539917,-0.0248999687911,0.0192043256106,0.00507929979552,-0.0156857728096,0.012876396894,-0.0842643282053,-0.0692740940434,0.0314764504761,0.00468166357451,0.102530972113,0.0505486083686,-0.327502376149,0.261572080193,-0.0481977638346,0.0427970116971,0.145966060529,-0.021878010389
4.766667,0.0536336446397,-0.0260198888219,0.0197230694633,0.00516344678265,-0.013954055333,0.0137166943181,-0.0896450909799,-0.064885286886,0.0306677619243,0.00540053388266,0.104908945796,0.0500868772038,-0.316964654009,0.264101836168,-0.0486654365675,0.043296022405,0.138837232217,-0.0334304553943
4.783333,0.0520934157753,-0.0270662167124,0.0202282524029,0.00525965679752,-0.0121836538351,0.0145476759723,-0.0948425566159,-0.0604595084388,0.0298521450288,0.00612635497285,0.10716402998,0.0494327587559,-0.305546748526,0.266001667719,-0.0490281890395,0.043629960635,0.131245564627,-0.0449183462193
4.800000,0.0504680491349,-0.0280384228881,0.0207197732674,0.00536802295101,-0.0103766839079,0.0153661411782,-0.0998422075893,-0.0560072486465,0.0290313300179,0.00685638478914,0.109288585865,0.0485877140105,-0.293270300658,0.267275023056,-0.0492886306678,0.0438005600909,0.123201884743,-0.0562957944959
4.816667,0.0487609656704,-0.0289361523363,0.0211975594027,0.00548859284244,-0.00853538708352,0.0161689200322,-0.104629911269,-0.0515389252121,0.02820700108,0.00758791453304,0.111275169226,0.047553968055,-0.28015977241,0.26792710315,-0.0494496652336,0.0438100685234,0.114718673722,-0.0675171798141
4.833333,0.0469758187322,-0.0297592231576,0.0216615658537,0.00562136918562,-0.00666212735598,0.016952886116,-0.109191966625,-0.0470648546219,0.0273807915692,0.00831827710097,0.113116557922,0.0463345040713,-0.266242399007,0.267964826474,-0.0495144764583,0.0436612301686,0.105810053152,-0.0785373334644
4.850000,0.0451164864805,-0.0305076246387,0.0221117744768,0.00576631057326,-0.00475938724585,0.0177149690808,-0.113515150062,-0.0425952238044,0.0265542794581,0.00904485521517,0.114805779121,0.0449330542689,-0.25154813098,0.267396788298,-0.0494865126646,0.0433572666115,0.0964917649117,-0.0893117208612
4.866667,0.0431870635391,-0.0311815148576,0.0225481929799,0.00592333237435,-0.00282976341353,0.0184521670557,-0.117586760189,-0.0381400625144,0.0257289830551,0.00976508922279,0.116336136138,0.0433540877901,-0.236109566256,0.266233214735,-0.0493694705854,0.0429018561732,0.086781144619,-0.0997966218971
